study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,higher_better_notes...49,higher_better_notes...50,c_mean,c_sd,c_n,c_se,c_ci,ex_mean,ex_sd,ex_n,ex_se,ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,...71,corrections_notes_AL,miss_c_mean_raw,miss_ex_mean_raw,miss_c_sd_raw,miss_ex_sd_raw,miss_c_se_raw,miss_ex_se_raw,mean_floored_to1,cohort_id,c_mean_imputed,ex_mean_imputed,c_sd_imputed,ex_sd_imputed,c_se_imputed,ex_se_imputed,lnRR,lnRR_var
abramova_2023_biopsy,ex026,con022,out078,es165,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Sections crossed,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,53.2,11.068,10,3.5,,31.1,14.425,8,5.1,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5255687844652972,0.031220139184717416
abramova_2023_biopsy,ex025,con021,out079,es166,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,23.4,5.1,9,1.7,,8.4,3.7947,10,1.2,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.0169393935924704,0.025685766656165537
abramova_2023_biopsy,ex026,con022,out079,es167,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,23.4,7.9057,10,2.5,,14.1,4.8083,8,1.7,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.5050002034200726,0.025950625371094438
abramova_2023_biopsy,ex025,con021,out080,es168,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,2,1.7493603130956201,9,0.5831201043652067,,1,0.8600034647511502,10,0.2719569744249966,,estimated from Median(Q1;Q3),,2,1,3,0.5,0,1,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.6986705146051073,0.15896785996712068
abramova_2023_biopsy,ex026,con022,out080,es169,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,2.066666666666667,1.5480062365520704,10,0.48952255396499395,,1,0.446753844743742,8,0.157951336569731,,estimated from Median(Q1;Q3),,2,1.2,3,0,0,0.5,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.7415153832368231,0.08105400915610236
abramova_2023_biopsy,ex025,con021,out081,es170,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Total freezing time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,23.7,14.7,9,4.9,,80.1,61.3482,10,19.4,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.2257575741830273,0.10140553386469323
abramova_2023_biopsy,ex026,con022,out081,es171,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Total freezing time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,18.3,9.4868,10,3,,75.3,56.8514,8,20.1,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.436768357502671,0.09812718358402256
abramova_2023_biopsy,ex025,con021,out082,es172,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Total grooming time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,16.766666666666666,9.971353784645034,9,3.323784594881678,,38.699999999999996,31.47612680989209,10,9.953625263954875,,estimated from Median(Q1;Q3),,16.3,11.3,22.7,28.9,25.3,61.9,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.8498735507645938,0.10544980992468797
abramova_2023_biopsy,ex026,con022,out082,es173,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Total grooming time,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,26.066666666666666,5.934023906782935,10,1.8765031235324763,,24.933333333333337,19.389116861878406,8,6.8550880071263265,,estimated from Median(Q1;Q3),,24.7,23.3,30.2,24.3,14.4,36.1,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.009247852300546533,0.0807725407326336
abramova_2023_biopsy,ex025,con021,out083,es174,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,3.3,1.8,9,0.6,,3.3,1.5811,10,0.5,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.005051068824609739,0.05601356483011938
abramova_2023_biopsy,ex026,con022,out083,es175,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,4.8,1.8974,10,0.6,,2.9,1.6971,8,0.6,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.4903137615224913,0.058433939145073666
abramova_2023_biopsy,ex025,con021,out084,es176,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,Anxiety,Open Field Test (OFT),,Mean grooming duration,percentage,%,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,4.6,1.3994882504764967,9,0.4664960834921656,,0.6333333333333333,1.1180045041764952,10,0.3535440667524956,,estimated from Median(Q1;Q3),,4.6,3.8,5.4,0.6,0,1.3,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.9981486962240699,0.08088866265428205
abramova_2023_biopsy,ex026,con022,out084,es177,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,Anxiety,Open Field Test (OFT),,Mean grooming duration,percentage,%,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,6.2,3.5260142054797154,10,1.115023595142486,,0.09999999999999999,0.2680523068462452,8,0.0947708019418386,,estimated from Median(Q1;Q3),,6.5,4,8.1,0,0,0.3,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-1.2685899843239428,0.017451437336172895
abramova_2023_biopsy,ex025,con021,out085,es178,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,264,21,9,7,,251,41.1096,10,13,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.04950644271811758,0.0033855491125721923
abramova_2023_biopsy,ex026,con022,out085,es179,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,269,15.8114,10,5,,266,31.1127,8,11,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.010532764811505344,0.0020555929875711305
abramova_2023_biopsy,ex025,con021,out086,es180,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,32.666666666666664,28.077233025184707,9,9.359077675061569,,35.36666666666667,51.428207192118776,10,16.263027070614797,,estimated from Median(Q1;Q3),,27.1,19.4,51.5,41.9,2.2,62,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.14409942146222543,0.2935369340050041
abramova_2023_biopsy,ex026,con022,out086,es181,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,time,s,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,25.933333333333334,19.608078996326224,10,6.200619016889923,,32.333333333333336,28.68159683254824,8,10.140475807776731,,estimated from Median(Q1;Q3),,19.6,17.7,40.5,26.1,19.4,51.5,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.2411652016739507,0.1555274172914364
abramova_2023_biopsy,ex025,con021,out087,es182,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,6.2,3,9,1,,2.9,2.5298,10,0.8,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7347965642268814,0.10211311797980949
abramova_2023_biopsy,ex026,con022,out087,es183,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,4.7,1.9606,10,0.62,,2.9,1.9799,8,0.7,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.46242041793887695,0.07566535455900329
abramova_2023_biopsy,ex025,con021,out088,es184,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,1,0.01,9,0,,1,0.6020024253258051,10,0.1903698820974976,,estimated from Median(Q1;Q3),,0,0,0,0,0,0.7,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,abramova_2023_biopsy_ex025,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.01811479044935202,0.03625180312092627
abramova_2023_biopsy,ex026,con022,out088,es185,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,1.7333333333333334,0.6880027718009202,10,0.2175655795399973,,1,0.893507689487484,8,0.315902673139462,,estimated from Median(Q1;Q3),,2,1.2,2,1,0,1,yes,"adjust comments text, add Median(Q1, Q2) values",,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,abramova_2023_biopsy_ex026,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.5080265473933762,0.11554941874152368
abramova_2023_biopsy,ex025,con021,out089,es186,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Overhangs,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,No,Positive,,6.7,4.5,9,1.5,,9.8,7.2732,10,2.3,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.38275391403821846,0.105203152956744
abramova_2023_biopsy,ex026,con022,out089,es187,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Overhangs,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,No,Positive,,7.8,3.7947,10,1.2,,8.1,4.8083,8,1.7,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.04793005797065385,0.06771590997561347
abramova_2023_biopsy,ex025,con021,out090,es188,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Rearing frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,Independent,Yes,Negative,,14.9,5.4,9,1.8,,8,4.111,10,1.3,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex025,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6160132640953453,0.041000688772535585
abramova_2023_biopsy,ex026,con022,out090,es189,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16 weeks,3 months,"Early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,,none,,Anxiety,Elevated Plus Maze (EPM),,Rearing frequency,count,Count,Light phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,Independent,Yes,Negative,,15.8,4.111,10,1.3,,15.2,3.9598,8,1.4,,Mean±SEM,,,,,,,,yes,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,abramova_2023_biopsy_ex026,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.037857756602379,0.015253265202449004
