study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_d_b,frequency_hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,effect_direction_label_raw,higher_better_notes,c_mean_raw,c_sd_raw,c_n_raw,c_se_raw,c_ci_raw,ex_mean_raw,ex_sd_raw,ex_n_raw,ex_se_raw,ex_ci_raw,stat_comment,general_comment,c_median_raw,c_q1_raw,c_q3_raw,ex_median_raw,ex_q1_raw,ex_q3_raw,checked_ml,checked_ml_comments,corrections_notes_al,c_n,c_mean_pre_zero_correction,c_mean_source,c_sd,c_sd_source,c_se,c_se_source,c_ci,c_iqr_complete,c_iqr_all_zero,c_iqr_skewness_statistic,c_iqr_skewness_review,c_sd_assumed_sqrt_mean,c_se_inconsistent_with_sd,c_se_matches_mean_over_sqrt_n,ex_n,ex_mean_pre_zero_correction,ex_mean_source,ex_sd,ex_sd_source,ex_se,ex_se_source,ex_ci,ex_iqr_complete,ex_iqr_all_zero,ex_iqr_skewness_statistic,ex_iqr_skewness_review,ex_sd_assumed_sqrt_mean,ex_se_inconsistent_with_sd,ex_se_matches_mean_over_sqrt_n,shared_control_raw,exposure_type_raw,noise_type_raw,noise_type_2_raw,control_conditions_raw,offspring_sex_raw,outcome_type_raw,data_type_raw,data_units_raw,measurement_timing_raw,comparison_structure_raw,higher_better_raw,checked_ml_raw,effect_direction,zero_correction_reference_mean,zero_correction_primary_09,zero_correction_sensitivity_08,c_mean_exact_zero,ex_mean_exact_zero,zero_correction_available,c_mean_zero_correction_applied,ex_mean_zero_correction_applied,c_mean,ex_mean,c_mean_sensitivity_08,ex_mean_sensitivity_08,exact_zero_correction_applied,zero_correction_unavailable,zero_mean_exclusion_sensitivity,dam_age_raw,dam_age_weeks,frequency_hz_raw,frequency_min_hz,frequency_max_hz,frequency_mid_hz,frequency_format,acoustic_band_from_frequency,gest_window,cohort_id
abramova_2020_genpath,ex023,con019,out073,es154,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,anxiety,Elevated Plus Maze (EPM),,Rearing frequency,count,count,light_phase,raw data,abramova_2020_genpath,KO-m-rea,US-m-g1,KO_US_m_rf,independent,yes,Negative,,8.25,3.8645,20,1.8448,,12.4211,5.3678,19,1.2314,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,20,8.25,raw_mean,3.8645,raw_sd,0.86412847,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,19,12.4211,raw_mean,5.3678,raw_sd,1.2314,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,8,7.2,6.4,FALSE,FALSE,TRUE,FALSE,FALSE,8.25,12.4211,8.25,12.4211,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex023
abramova_2020_genpath,ex024,con020,out073,es155,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,anxiety,Elevated Plus Maze (EPM),,Rearing frequency,count,count,light_phase,raw data,abramova_2020_genpath,KO-f-rea,US-f-g1,KO_US_f_rf,independent,yes,Negative,,11.7222,5.4966,18,2.763,,16.9375,6.678,16,1.6695,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,18,11.7222,raw_mean,5.4966,raw_sd,1.295561044,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,16,16.9375,raw_mean,6.678,raw_sd,1.6695,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,8,7.2,6.4,FALSE,FALSE,TRUE,FALSE,FALSE,11.7222,16.9375,11.7222,16.9375,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex024
abramova_2020_genpath,ex023,con019,out074,es156,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,anxiety,Elevated Plus Maze (EPM),,Total freezing time,time,seconds,light_phase,raw data,abramova_2020_genpath,KO-m-rea,US-m-g1,KO_US_m_tft,independent,no,Positive,,22.984,36.2606,20,5.1394,,6.5274,11.2848,19,2.5889,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,20,22.984,raw_mean,36.2606,raw_sd,8.10811665,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,19,6.5274,raw_mean,11.2848,raw_sd,2.5889,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Time,s,Light phase,Independent,No,yes,positive,1.13695,1.023255,0.90956,FALSE,FALSE,TRUE,FALSE,FALSE,22.984,6.5274,22.984,6.5274,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex023
abramova_2020_genpath,ex024,con020,out074,es157,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,anxiety,Elevated Plus Maze (EPM),,Total freezing time,time,seconds,light_phase,raw data,abramova_2020_genpath,KO-f-rea,US-f-g1,KO_US_f_tft,independent,no,Positive,,11.1783,30.8267,18,2.6348,,11.8338,18.4115,16,4.6029,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,18,11.1783,raw_mean,30.8267,raw_sd,7.265922871,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,16,11.8338,raw_mean,18.4115,raw_sd,4.6029,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Time,s,Light phase,Independent,No,yes,positive,1.13695,1.023255,0.90956,FALSE,FALSE,TRUE,FALSE,FALSE,11.1783,11.8338,11.1783,11.8338,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex024
abramova_2020_genpath,ex023,con019,out075,es158,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,anxiety,Elevated Plus Maze (EPM),,Grooming frequency,count,count,light_phase,raw data,abramova_2020_genpath,KO-m-rea,US-m-g1,KO_US_m_grf,independent,no,Positive,,3.8,2.3753,20,0.8497,,3.8421,2.5224,19,0.5787,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,20,3.8,raw_mean,2.3753,raw_sd,0.531133227,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,19,3.8421,raw_mean,2.5224,raw_sd,0.5787,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Count,Count,Light phase,Independent,No,yes,positive,2.62815,2.365335,2.10252,FALSE,FALSE,TRUE,FALSE,FALSE,3.8,3.8421,3.8,3.8421,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex023
abramova_2020_genpath,ex024,con020,out075,es159,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,anxiety,Elevated Plus Maze (EPM),,Grooming frequency,count,count,light_phase,raw data,abramova_2020_genpath,KO-f-rea,US-f-g1,KO_US_f_grf,independent,no,Positive,,4.3889,2.2528,18,1.0345,,3.5625,1.8608,16,0.4652,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,18,4.3889,raw_mean,2.2528,raw_sd,0.530990052,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,16,3.5625,raw_mean,1.8608,raw_sd,0.4652,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Count,Count,Light phase,Independent,No,yes,positive,2.62815,2.365335,2.10252,FALSE,FALSE,TRUE,FALSE,FALSE,4.3889,3.5625,4.3889,3.5625,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex024
abramova_2020_genpath,ex023,con019,out076,es160,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,depression,Forced Swimming Test (FST),,Total immobility time,time,seconds,light_phase,raw data,abramova_2020_genpath,con_m_inm,ex_m_inm,con_ex_m_inm,independent,no,Positive,,247.5357,63.8354,21,54.0167,,186.3768,71.3936,19,42.7578,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,21,247.5357,raw_mean,63.8354,raw_sd,13.93002631,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,19,186.3768,raw_mean,71.3936,raw_sd,16.37881514,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Depression,Time,s,Light phase,Independent,No,yes,positive,26.79,24.111,21.432,FALSE,FALSE,TRUE,FALSE,FALSE,247.5357,186.3768,247.5357,186.3768,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex023
abramova_2020_genpath,ex024,con020,out076,es161,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,depression,Forced Swimming Test (FST),,Total immobility time,time,seconds,light_phase,raw data,abramova_2020_genpath,con_f_inm,ex_f_inm,con_ex_f_inm,independent,no,Positive,,179.33,56.2763,18,42.2685,,207.1638,75.8212,16,51.7909,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,18,179.33,raw_mean,56.2763,raw_sd,13.26445112,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,16,207.1638,raw_mean,75.8212,raw_sd,18.9553,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Depression,Time,s,Light phase,Independent,No,yes,positive,26.79,24.111,21.432,FALSE,FALSE,TRUE,FALSE,FALSE,179.33,207.1638,179.33,207.1638,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex024
abramova_2020_genpath,ex023,con019,out077,es162,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,depression,Sucrose Preference Test (SPT),,Sucrose preference index,index,percent,light_phase,raw data,abramova_2020_genpath,con_m_liq,ex_m_liq,con_ex_m_liq,independent,yes,Negative,,52.7727,34.0695,8,18.658,,58.4183,28.588,19,13.4021,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,8,52.7727,raw_mean,34.0695,raw_sd,12.04538724,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,19,58.4183,raw_mean,28.588,raw_sd,6.558537,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Depression,Index,%,Light phase,Independent,Yes,yes,negative,40.48,36.432,32.384,FALSE,FALSE,TRUE,FALSE,FALSE,52.7727,58.4183,52.7727,58.4183,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex023
abramova_2020_genpath,ex024,con020,out077,es163,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,depression,Sucrose Preference Test (SPT),,Sucrose preference index,index,percent,light_phase,raw data,abramova_2020_genpath.xlsx,con_f_liq,ex_f_liq,con_ex_f_liq,independent,yes,Negative,,63.8303,26.4372,17,15.4811,,49.8194,33.9636,16,12.4549,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,17,63.8303,raw_mean,26.4372,raw_sd,6.411962826,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,16,49.8194,raw_mean,33.9636,raw_sd,8.4909,recalculated_from_sd,,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Depression,Index,%,Light phase,Independent,Yes,yes,negative,40.48,36.432,32.384,FALSE,FALSE,TRUE,FALSE,FALSE,63.8303,49.8194,63.8303,49.8194,FALSE,FALSE,FALSE,,,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2020_genpath_ex024
abramova_2023_biopsy,ex025,con021,out078,es164,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,anxiety,Open Field Test (OFT),,Sections crossed,count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,yes,Negative,,51.7,8.1,9,2.7,,22.3,10.4355,10,3.3,,Mean±SEM,,,,,,,,yes,,,9,51.7,raw_mean,8.1,raw_sd,2.7,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,10,22.3,raw_mean,10.4355,raw_sd,3.3,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,6.4,5.76,5.12,FALSE,FALSE,TRUE,FALSE,FALSE,51.7,22.3,51.7,22.3,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
abramova_2023_biopsy,ex026,con022,out078,es165,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,anxiety,Open Field Test (OFT),,Sections crossed,count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,yes,Negative,,53.2,11.068,10,3.5,,31.1,14.425,8,5.1,,Mean±SEM,,,,,,,,yes,,,10,53.2,raw_mean,11.068,raw_sd,3.5,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,8,31.1,raw_mean,14.425,raw_sd,5.1,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,6.4,5.76,5.12,FALSE,FALSE,TRUE,FALSE,FALSE,53.2,31.1,53.2,31.1,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex026
abramova_2023_biopsy,ex025,con021,out079,es166,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,anxiety,Open Field Test (OFT),,Rearing frequency,count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,yes,Negative,,23.4,5.1,9,1.7,,8.4,3.7947,10,1.2,,Mean±SEM,,,,,,,,yes,,,9,23.4,raw_mean,5.1,raw_sd,1.7,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,10,8.4,raw_mean,3.7947,raw_sd,1.2,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,4.3889,3.95001,3.51112,FALSE,FALSE,TRUE,FALSE,FALSE,23.4,8.4,23.4,8.4,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
abramova_2023_biopsy,ex026,con022,out079,es167,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,anxiety,Open Field Test (OFT),,Rearing frequency,count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,yes,Negative,,23.4,7.9057,10,2.5,,14.1,4.8083,8,1.7,,Mean±SEM,,,,,,,,yes,,,10,23.4,raw_mean,7.9057,raw_sd,2.5,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,8,14.1,raw_mean,4.8083,raw_sd,1.7,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,4.3889,3.95001,3.51112,FALSE,FALSE,TRUE,FALSE,FALSE,23.4,14.1,23.4,14.1,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex026
abramova_2023_biopsy,ex025,con021,out080,es168,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,anxiety,Open Field Test (OFT),,Center entries (crossing),count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,yes,Negative,,,,9,,,,,10,,,estimated from Median(Q1;Q3),,2,1,3,0.5,0,1,yes,"adjust comments text, add Median(Q1, Q2) values",,9,2,luo_2018_q1_median_q3,1.749360313,wan_2014_q1_q3,0.583120104,sd_div_sqrt_n,,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,10,0.5,luo_2018_q1_median_q3,0.860003465,wan_2014_q1_q3,0.271956974,sd_div_sqrt_n,,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,0.1871875,0.16846875,0.14975,FALSE,FALSE,TRUE,FALSE,FALSE,2,0.5,2,0.5,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
abramova_2023_biopsy,ex026,con022,out080,es169,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,,none,,anxiety,Open Field Test (OFT),,Center entries (crossing),count,count,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_m_,PS_m_,KON_PS_m_,independent,yes,Negative,,,,10,,,,,8,,,estimated from Median(Q1;Q3),,2,1.2,3,0,0,0.5,yes,"adjust comments text, add Median(Q1, Q2) values",,10,2.0739,luo_2018_q1_median_q3,1.548006237,wan_2014_q1_q3,0.489522554,sd_div_sqrt_n,,TRUE,FALSE,0.111111111,FALSE,FALSE,FALSE,FALSE,8,0.1871875,luo_2018_q1_median_q3,0.446753845,wan_2014_q1_q3,0.157951337,sd_div_sqrt_n,,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,female,Anxiety,Count,Count,Light phase,Independent,Yes,yes,negative,0.1871875,0.16846875,0.14975,FALSE,FALSE,TRUE,FALSE,FALSE,2.0739,0.1871875,2.0739,0.1871875,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex026
abramova_2023_biopsy,ex025,con021,out081,es170,no,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"Early, mid, late",all gestation,21,continuous,24,Expossed to continuous variable frequencies,ultrasound,ultrasound,50,"20,000-45,000",ambient_sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,,none,,anxiety,Open Field Test (OFT),,Total freezing time,time,seconds,light_phase,paper Table 1,abramova_2023_biopsy_data.xlsx,KON_f_,PS_f_,KON_PS_f_,independent,no,Positive,,23.7,14.7,9,4.9,,80.1,61.3482,10,19.4,,Mean±SEM,,,,,,,,yes,,,9,23.7,raw_mean,14.7,raw_sd,4.9,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,10,80.1,raw_mean,61.3482,raw_sd,19.4,raw_se_verified,,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,No,Continuous,Ultrasound,Ultrasound,Ambient sound,male,Anxiety,Time,s,Light phase,Independent,No,yes,positive,8.2563,7.43067,6.60504,FALSE,FALSE,TRUE,FALSE,FALSE,23.7,80.1,23.7,80.1,FALSE,FALSE,FALSE,16 weeks,16,"20,000-45,000",20000,45000,32500,range,mixed_or_boundary,full_gestation,abramova_2023_biopsy_ex025
