es_id,es001,es002,es003,es004,es005,es006,es007,es008,es009,es010,es011,es012,es013,es014,es015,es016,es017,es018,es019,es020,es021,es022,es023,es024,es025,es026,es027,es028,es029,es030,es031,es032,es033,es034,es035,es036,es037,es038,es039,es040,es041,es042,es043,es044,es045,es046,es047,es048,es049,es050,es051,es052,es053,es054,es055,es056,es057,es058,es059,es060,es061,es062,es063,es064,es065,es066,es067,es068,es069,es070,es071,es072,es073,es074,es075,es076,es077,es078,es079,es082,es083,es084,es085,es086,es087,es088,es089,es090,es091,es092,es093,es094,es095,es096,es097,es098,es099,es100,es101,es102,es103,es104,es105,es106,es107,es108,es109,es110,es111,es112,es113,es114,es115,es116,es117,es118,es119,es120,es121,es122,es123,es124,es125,es126,es127,es128,es129,es130,es131,es132,es133,es134,es135,es136,es137,es138,es139,es140,es141,es160,es161,es162,es163,es164,es165,es166,es167,es168,es169,es170,es171,es172,es173,es174,es175,es176,es177,es178,es179,es180,es181,es182,es183,es184,es185,es186,es187,es188,es189,es190,es191,es192,es193,es194,es195,es196,es197,es198,es199,es200,es201,es202,es203,es204,es205,es206,es207
es128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.262130421004488e-4,0,0.0011923884875957257,0,0.0016877946839151704,0,0.0038156694016517672,0,0.0031244879640370806,0,0.0039449068763240955,0,0.005430687117772132,0,0.005291573583054722,0,0.006319212649406064,0,0.002074555162564356,0.0010639499304021564,0.0025490293404570037,0.0013119419562358133,0.0032635953593514685,0.0018456823071524243,0.0077965187994836005,0.0038904031207346343,0.007450096428924104,0.0038217830371822035,0.007885996501389702,0.004151810012008508,0.009917729941066386,0.005181004204403607,0.011701817539736127,0.00594245909943227,0.01873806361630443,0.004559464832730837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.374796005324406e-4,0,0.0012045598881619977,0,0.001834592834043857,0,0.0037056500804597877,0,0.003196585753358947,0,0.004042568146823235,0,0.005453214667730388,0,0.005269671952870889,0,0.006110094399608228,0.0010095879169757975,0.0020710965191660666,0.0012404920672059226,0.002553840496874575,0.0015882375654097918,0.003592825275513579,0.0037941970965494217,0.007573101074841681,0.0036256097069257776,0.007439524473039936,0.0038377416637478652,0.00808195857568169,0.004826490272716042,0.010085399196811036,0.005694721359045356,0.011567655586451222,0.004559464832730837,0.017751007776765557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025050486594847775,0,0.011669297800538096,0,0.04687365371566185,0,0.02697640863384125,0,0.0517706694539888,0,0.02427375559794356,0,0.0080316073263904,0,0.02012975263667511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015069434553426745,0,0.006958980243028314,0,0.018429589167417857,0,0.02382832342975762,0,0.05795458201001402,0,0.015330202604144775,0,0.007078627217622632,0,0.011935480523667004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011669297800538096,0,0.021743691188122524,0,0.043670419106338405,0,0.025132904683939018,0,0.04823278437362326,0,0.022614944563044193,0,0.007482746281496149,0,0.01875413296098141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006958980243028314,0,0.012854471971370992,0,0.017021361544587693,0,0.02200757186797892,0,0.05352620096935773,0,0.014158802928621551,0,0.006537740587485652,0,0.011023475746322625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04687365371566185,0,0.043670419106338405,0,0.3508338098482564,0,0.10095475247614043,0,0.1937431772773123,0,0.09084052000096719,0,0.030056963498252084,0,0.07533227355891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018429589167417857,0,0.017021361544587693,0,0.09015593934214879,0,0.05828303773467461,0,0.14175437479452158,0,0.037497005590487964,0,0.017314012815487084,0,0.029193663741932593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02697640863384125,0,0.025132904683939018,0,0.10095475247614043,0,0.1162015947314427,0,0.1115017649777363,0,0.05227992259621783,0,0.017298180648340995,0,0.04335472133597419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023828323429757624,0,0.02200757186797892,0,0.05828303773467461,0,0.150712754472668,0,0.1832796737628089,0,0.04848131820741843,0,0.022385951932329392,0,0.0377456087286086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517706694539888,0,0.04823278437362326,0,0.1937431772773123,0,0.1115017649777363,0,0.42796808845468354,0,0.10033087163476577,0,0.033197094715462463,0,0.08320243728584542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05795458201001402,0,0.05352620096935773,0,0.14175437479452158,0,0.18327967376280888,0,0.8915353961152246,0,0.11791490661472852,0,0.054446486382429146,0,0.09180381418896577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02427375559794356,0,0.022614944563044193,0,0.09084052000096719,0,0.05227992259621783,0,0.10033087163476577,0,0.09408443362531446,0,0.015565148609891758,0,0.039011193966204935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015330202604144775,0,0.014158802928621551,0,0.037497005590487964,0,0.04848131820741843,0,0.11791490661472852,0,0.06238193239458623,0,0.014402237724399839,0,0.024284034541167513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080316073263904,0,0.007482746281496149,0,0.030056963498252084,0,0.017298180648340995,0,0.033197094715462463,0,0.015565148609891758,0,0.01088977017327341,0,0.012907874515171967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007078627217622632,0,0.006537740587485652,0,0.017314012815487084,0,0.022385951932329392,0,0.05444648638242914,0,0.014402237724399839,0,0.013843159217716039,0,0.01163711459725018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02012975263667511,0,0.01875413296098141,0,0.07533227355891,0,0.04335472133597419,0,0.08320243728584542,0,0.039011193966204935,0,0.012907874515171967,0,0.0647024463464225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011935480523667004,0,0.011023475746322625,0,0.02919366374193259,0,0.0377456087286086,0,0.09180381418896576,0,0.024284034541167513,0,0.01163711459725018,0,0.039138475038249076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
es164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024626007549744616,0,0.012575152917516659,0,0.04842211865874128,0,0.02498606332807261,0,0.02502340446124503,0,0.018570073171602135,0,0.04427265119464605,0,0.004565428731407214,0,0.042915252181903514,0,0.025073085242440504,0,0.05892947048659887,0,0.02544962494306014,0,0.015887756852819016,0,0.06435152259790552,0,0.0243965918354931,0,0.030830108810256406,0,0.027497471016606944,0,0.009172876026805466,0,0.0160667900737608,0,0.006628522964451066,0,0.02193522043689631,0,0.05917739002102158,0
es165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03122013918471742,0,0.014231849282647946,0,0.0774093364889148,0,0.027674646923210706,0,0.025026048005282082,0,0.02135600450236717,0,0.07623950864893937,0,0.004005493077609165,0,0.03399957664703728,0,0.024301660955545177,0,0.046012812056607566,0,0.022989672325081364,0,0.01091110744427284,0,0.07078399848474769,0,0.034669105569918555,0,0.04793119467537834,0,0.031653792841185496,0,0.010403143492980388,0,0.015567985205666763,0,0.010756775406845867,0,0.022830421943386144,0,0.08569544298020558
es166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012575152917516659,0,0.02568576665616553,0,0.049453046377395664,0,0.02551802735563822,0,0.025556163497585552,0,0.018965438011066645,0,0.04521523496749876,0,0.0046626286713751285,0,0.04382893634634849,0,0.025606902003966075,0,0.06018410424185471,0,0.025991458396653202,0,0.016226014024964777,0,0.06572159417307438,0,0.024916005761619748,0,0.03148649507797884,0,0.028082903993294724,0,0.009368170500028746,0,0.016408858940131048,0,0.006769647067383233,0,0.02240223070801976,0,0.06043730208972408,0
es167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014231849282647946,0,0.025950625371094438,0,0.07057483014164771,0,0.0252312394657376,0,0.02281648657901143,0,0.0194704729251188,0,0.06950828694613717,0,0.0036518462295086845,0,0.03099773820043276,0,0.022156055999047568,0,0.04195031946436675,0,0.02095990345540684,0,0.009947760689656554,0,0.06453444631350241,0,0.031608154103093714,0,0.0436993271888526,0,0.028859064738598793,0,0.009484645112045593,0,0.014193480546044386,0,0.009807054699644836,0,0.020814713364031463,0,0.0781293524342163
es168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04842211865874128,0,0.049453046377395664,0,0.38084964778231556,0,0.09826019267173519,0,0.09840704041209054,0,0.07302866977527192,0,0.17410662813724728,0,0.01795400503420372,0,0.16876852077822802,0,0.09860241505227506,0,0.23174603570106309,0,0.10008319507935012,0,0.06248019261704567,0,0.25306879784001096,0,0.09594203707936218,0,0.12124248594146331,0,0.10813655455045523,0,0.036073252273205264,0,0.06318425866192022,0,0.026067329417363845,0,0.08626244791450612,0,0.23272100406240923,0
es169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07740933648891482,0,0.07057483014164771,0,0.7677358951157124,0,0.13723680366802435,0,0.12410257107225968,0,0.10590306012420062,0,0.37806684613656033,0,0.019862983929325066,0,0.16860172554512468,0,0.12051038203366977,0,0.22817459142108373,0,0.11400431434676346,0,0.05410748380224203,0,0.3510133202365007,0,0.17192187664206454,0,0.23768772810329333,0,0.15696913371822363,0,0.0515885230636503,0,0.07720064270756478,0,0.05334216110169159,0,0.11321460189162695,0,0.42495821956287605
es170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02498606332807261,0,0.02551802735563822,0,0.09826019267173519,0,0.10140553386469324,0,0.05077854112483832,0,0.03768317079699789,0,0.08983991937926353,0,0.009264359330055174,0,0.08708542841069399,0,0.05087935544828322,0,0.11958215138963642,0,0.05164344559048032,0,0.03224010210048622,0,0.1305848067853644,0,0.04950658667341237,0,0.06256174896303274,0,0.05579902067315879,0,0.01861398449126174,0,0.032603403816141435,0,0.013450876617072708,0,0.044511868669284756,0,0.12008524009980098,0
es171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027674646923210706,0,0.0252312394657376,0,0.13723680366802432,0,0.09812718358402259,0,0.04436796635221484,0,0.037861450956171265,0,0.13516284927334885,0,0.007101224374455115,0,0.0602768792078922,0,0.04308372122322269,0,0.08157480144957226,0,0.04075773401986478,0,0.019343991022902286,0,0.12549093098453493,0,0.061463867929242105,0,0.08497584725042467,0,0.056118106039006896,0,0.018443436229179967,0,0.027600036714986547,0,0.019070380157847466,0,0.04047540356260922,0,0.15192700540978007
es172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02502340446124503,0,0.025556163497585552,0,0.09840704041209054,0,0.05077854112483832,0,0.10170885712045537,0,0.03773948748364892,0,0.08997418320264748,0,0.009278204715418945,0,0.08721557570668709,0,0.05095539354850634,0,0.11976086433778892,0,0.05172062560695415,0,0.03228828423827317,0,0.13077996296488903,0,0.04958057320028581,0,0.06265524614859791,0,0.05588241110703743,0,0.018641802689936385,0,0.03265212890051297,0,0.01347097866229884,0,0.04457839069774154,0,0.12026470490318883,0
es173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025026048005282086,0,0.02281648657901143,0,0.12410257107225967,0,0.04436796635221484,0,0.08024347041595063,0,0.03423792512359349,0,0.12222710424567539,0,0.006421602508046562,0,0.05450808737870937,0,0.03896039861214139,0,0.07376769440863759,0,0.0368570197479982,0,0.017492676574922473,0,0.1134808357902677,0,0.05558147548026875,0,0.07684324351018403,0,0.05074732912020698,0,0.01667830927471386,0,0.02495857835850094,0,0.017245251606407854,0,0.03660170969485693,0,0.1373868487368148
