study_id,es_id,study_cluster_id,cohort_id,test_cluster_id,timepoint_id,ex_id,con_id,out_id,shared_control,data_status,id_notes,outcome_id_notes,title,doi,publish_in,study_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_window,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,noise_notes,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_class,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,higher_better,effect_direction_label,higher_better_notes,c_mean,c_mean_analysis,c_mean_derivation,c_mean_source,c_sd,c_sd_analysis,c_sd_derivation,c_sd_source,c_n,c_se,c_se_analysis,c_se_derivation,c_se_source,c_ci,c_median,c_q1,c_q3,ex_mean,ex_mean_analysis,ex_mean_derivation,ex_mean_source,ex_sd,ex_sd_analysis,ex_sd_derivation,ex_sd_source,ex_n,ex_se,ex_se_analysis,ex_se_derivation,ex_se_source,ex_ci,ex_median,ex_q1,ex_q3,stat_comment,general_comment
abramova_2023_biopsy,es174,abramova_2023_biopsy,abramova_2023_biopsy__con021__ex025,abramova_2023_biopsy__open_field_test_oft,abramova_2023_biopsy__con021__ex025__pnd74,ex025,con021,out083,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,adult,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,No,Positive,,3.3,3.3,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,1.8,1.8,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,9,0.6,0.6,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 12",,,,,3.3,3.3,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,1.5811,1.5811,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,10,0.5,0.5,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 12",,,,,Mean±SEM,
abramova_2023_biopsy,es175,abramova_2023_biopsy,abramova_2023_biopsy__con022__ex026,abramova_2023_biopsy__open_field_test_oft,abramova_2023_biopsy__con022__ex026__pnd74,ex026,con022,out083,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,adult,,none,,Anxiety,Open Field Test (OFT),,Grooming frequency,Count,Count,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,No,Positive,,4.8,4.8,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,1.8974,1.8974,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,10,0.6,0.6,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 13",,,,,2.9,2.9,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,1.6971,1.6971,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,8,0.6,0.6,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 13",,,,,Mean±SEM,
abramova_2023_biopsy,es176,abramova_2023_biopsy,abramova_2023_biopsy__con021__ex025,abramova_2023_biopsy__open_field_test_oft,abramova_2023_biopsy__con021__ex025__pnd74,ex025,con021,out084,No,Analysis decision required,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,74,adult,,none,,Anxiety,Open Field Test (OFT),,Mean grooming duration,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,No,Positive,,,4.6,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,1.3994882504764967,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",9,,0.4664960834921656,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 14",,4.6,3.8,5.4,,0.63695,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,1.1180045041764952,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",10,,0.3535440667524956,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 14",,0.6,0,1.3,estimated from Median(Q1;Q3),
abramova_2023_biopsy,es177,abramova_2023_biopsy,abramova_2023_biopsy__con022__ex026,abramova_2023_biopsy__open_field_test_oft,abramova_2023_biopsy__con022__ex026__pnd74,ex026,con022,out084,No,Analysis decision required,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,74,adult,,none,,Anxiety,Open Field Test (OFT),,Mean grooming duration,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,No,Positive,,,6.1674500000000005,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,3.5260142054797154,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",10,,1.115023595142486,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 15",,6.5,4,8.1,,0.11231249999999998,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,0.2680523068462452,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",8,,0.0947708019418386,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 15",,0,0,0.3,estimated from Median(Q1;Q3),
abramova_2023_biopsy,es178,abramova_2023_biopsy,abramova_2023_biopsy__con021__ex025,abramova_2023_biopsy__elevated_plus_maze_epm,abramova_2023_biopsy__con021__ex025__pnd70,ex025,con021,out085,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,No,Positive,,264,264,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,21,21,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,9,7,7,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 16",,,,,251,251,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,41.1096,41.1096,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,10,13,13,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 16",,,,,Mean±SEM,
abramova_2023_biopsy,es179,abramova_2023_biopsy,abramova_2023_biopsy__con022__ex026,abramova_2023_biopsy__elevated_plus_maze_epm,abramova_2023_biopsy__con022__ex026__pnd70,ex026,con022,out085,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in dark,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,No,Positive,,269,269,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,15.8114,15.8114,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,10,5,5,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 17",,,,,266,266,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,31.1127,31.1127,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,8,11,11,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 17",,,,,Mean±SEM,
abramova_2023_biopsy,es180,abramova_2023_biopsy,abramova_2023_biopsy__con021__ex025,abramova_2023_biopsy__elevated_plus_maze_epm,abramova_2023_biopsy__con021__ex025__pnd70,ex025,con021,out086,No,Analysis decision required,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,Yes,Negative,,,33.30683333333334,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,28.077233025184707,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",9,,9.359077675061569,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 18",,27.1,19.4,51.5,,34.6578,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,51.428207192118776,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",10,,16.263027070614797,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 18",,41.9,2.2,62,estimated from Median(Q1;Q3),
abramova_2023_biopsy,es181,abramova_2023_biopsy,abramova_2023_biopsy__con022__ex026,abramova_2023_biopsy__elevated_plus_maze_epm,abramova_2023_biopsy__con022__ex026__pnd70,ex026,con022,out086,No,Analysis decision required,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Total time in light,Time,s,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,Yes,Negative,,,26.6205,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,19.608078996326224,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",10,,6.200619016889923,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 19",,19.6,17.7,40.5,,33.1008125,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,28.68159683254824,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",8,,10.140475807776731,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 19",,26.1,19.4,51.5,estimated from Median(Q1;Q3),
abramova_2023_biopsy,es182,abramova_2023_biopsy,abramova_2023_biopsy__con021__ex025,abramova_2023_biopsy__elevated_plus_maze_epm,abramova_2023_biopsy__con021__ex025__pnd70,ex025,con021,out087,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),Count,Count,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,Yes,Negative,,6.2,6.2,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,3,3,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,9,1,1,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 20",,,,,2.9,2.9,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,2.5298,2.5298,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,10,0.8,0.8,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 20",,,,,Mean±SEM,
abramova_2023_biopsy,es183,abramova_2023_biopsy,abramova_2023_biopsy__con022__ex026,abramova_2023_biopsy__elevated_plus_maze_epm,abramova_2023_biopsy__con022__ex026__pnd70,ex026,con022,out087,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Center entries (crossing),Count,Count,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,Yes,Negative,,4.7,4.7,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,1.9606,1.9606,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,10,0.62,0.62,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 21",,,,,2.9,2.9,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,1.9799,1.9799,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,8,0.7,0.7,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 21",,,,,Mean±SEM,
abramova_2023_biopsy,es184,abramova_2023_biopsy,abramova_2023_biopsy__con021__ex025,abramova_2023_biopsy__elevated_plus_maze_epm,abramova_2023_biopsy__con021__ex025__pnd70,ex025,con021,out088,No,Analysis decision required,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,Count,Count,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,No,Positive,,,0.232785,"Luo et al. (2018) from Q1, median, Q3 and n; exact zero replaced by 0.9 x smallest positive matching outcome reference","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,0,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",9,,0,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 22",,0,0,0,,0.25865,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,0.6020024253258051,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",10,,0.1903698820974976,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 22",,0,0,0.7,estimated from Median(Q1;Q3),
abramova_2023_biopsy,es185,abramova_2023_biopsy,abramova_2023_biopsy__con022__ex026,abramova_2023_biopsy__elevated_plus_maze_epm,abramova_2023_biopsy__con022__ex026__pnd70,ex026,con022,out088,No,Analysis decision required,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Head-out inspections,Count,Count,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,No,Positive,,,1.7044000000000001,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,0.6880027718009202,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",10,,0.2175655795399973,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 23",,2,1.2,2,,0.6256250000000001,"Luo et al. (2018) from Q1, median, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, median, Q3 and n",,0.893507689487484,"Wan et al. (2014) from Q1, Q3 and n","included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx; reported Q1, Q3 and n",8,,0.315902673139462,SE = Wan SD / sqrt(n),"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 23",,1,0,1,estimated from Median(Q1;Q3),
abramova_2023_biopsy,es186,abramova_2023_biopsy,abramova_2023_biopsy__con021__ex025,abramova_2023_biopsy__elevated_plus_maze_epm,abramova_2023_biopsy__con021__ex025__pnd70,ex025,con021,out089,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Overhangs,Count,Count,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_m_,PS_m_,KON_PS_m_,No,Positive,,6.7,6.7,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,4.5,4.5,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,9,1.5,1.5,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 24",,,,,9.8,9.8,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,7.2732,7.2732,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,10,2.3,2.3,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 24",,,,,Mean±SEM,
abramova_2023_biopsy,es187,abramova_2023_biopsy,abramova_2023_biopsy__con022__ex026,abramova_2023_biopsy__elevated_plus_maze_epm,abramova_2023_biopsy__con022__ex026__pnd70,ex026,con022,out089,No,Corrected transcription,"They had one level of exposure, and two experimental groups, female and males, and one control per group",,Blood BDNF and neuropeptide concentrations as potential biomarkers of behavioral impairments in rats with prenatal ultrasound stress experience,,Российский психиатрический журнал,,Rattus norvegicus,albino lab rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,all gestation,21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"""all females with their pups were kept in individual cages under standard conditions without experimental intervention""",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),,Overhangs,Count,Count,Light Phase,paper Table 1,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,KON_f_,PS_f_,KON_PS_f_,No,Positive,,7.8,7.8,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,3.7947,3.7947,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,10,1.2,1.2,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 25",,,,,8.1,8.1,Reported mean; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,4.8083,4.8083,Reported or previously approved SD; used unchanged,included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx,8,1.7,1.7,Reported SEM; used unchanged for analysis,"included_studies/abramova_2023_biopsy/abramova_2023_biopsy_data_calculations.xlsx, Table1_Extract, source row 25",,,,,Mean±SEM,
