study_id,es_id,ex_id,con_id,out_id,shared_control,data_status,id_notes,outcome_id_notes,title,doi,publish_in,study_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_window,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,noise_notes,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_class,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,higher_better,effect_direction_label,higher_better_notes,c_mean,c_sd,c_n,c_se,c_se_analysis,c_se_derivation,c_se_source,c_ci,c_median,c_q1,c_q3,ex_mean,ex_sd,ex_n,ex_se,ex_se_analysis,ex_se_derivation,ex_se_source,ex_ci,ex_median,ex_q1,ex_q3,stat_comment,general_comment,stat_derivation_method,c_mean_final,c_mean_source,c_sd_final,c_sd_source,c_se_final,c_mean_pre_zero_correction,ex_mean_final,ex_mean_source,ex_sd_final,ex_sd_source,ex_se_final,ex_mean_pre_zero_correction,zero_correction_reference_mean,zero_correction_primary_09,c_mean_exact_zero,ex_mean_exact_zero,c_sd_zero_review,ex_sd_zero_review,frequency_min_hz,frequency_max_hz,frequency_mid_hz,frequency_format,acoustic_band_from_frequency,dam_age_weeks,dependency_cluster_id
hassanvand_2012_phyphar,es011,ex005,con003,out007,Yes,Verified no change,Only one experiment,Only one assay,Alterations in dopamine related behavior of the offspring of pregnant Wistar rats exposed to noise pollution stress,,Physiology and Pharmacology,,Rattus norvegicus,brown rat,Wistar rat,,not reported 200g,"early, mid",early_mid,day 1-14,14,Intermittent,0.083,15 min,Traffic,Audible,125,,,Unclear,,"Environment without noise""محیط بی سر و صدا""",male,90,adult,3 months,none,They used a car alarm,Anxiety,Open Field Test (OFT),Locomotor and exploratory behaviour,Rearing frequency,Count,Count,Not Reported,Figure 2,hassanvand_2012_phyphar_Figure2,Control_rear,Exp_rear,control_exp_rear,Yes,Negative,Not specified,13.943,1.8417,6,,0.751871,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,20.6957,2.4556,6,,1.002495,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,,"non-English language, native speaker crossed-checked | Article URL: http://ppj.phypha.ir/article-1-805-en.html",se_from_reported_sd,13.943,se_from_reported_sd,1.8417,se_from_reported_sd,0.7518708765472966,13.943,20.6957,se_from_reported_sd,2.4556,se_from_reported_sd,1.002494502063062,20.6957,4.3889,3.95001,FALSE,FALSE,FALSE,FALSE,,,,not_reported,not_reported,,con003
hassanvand_2012_phyphar,es012,ex005,con003,out008,Yes,Verified no change,Only one experiment,Only one assay,Alterations in dopamine related behavior of the offspring of pregnant Wistar rats exposed to noise pollution stress,,Physiology and Pharmacology,,Rattus norvegicus,brown rat,Wistar rat,,not reported 200g,"early, mid",early_mid,day 1-14,14,Intermittent,0.083,15 min,Traffic,Audible,125,,,Unclear,,"Environment without noise""محیط بی سر و صدا""",male,90,adult,3 months,none,They used a car alarm,Anxiety,Open Field Test (OFT),Locomotor and exploratory behaviour,Sections crossed,Count,Count,Not Reported,Figure 2,hassanvand_2012_phyphar_Figure2,Control_loco,Exp_loco,control_exp_loco,Yes,Negative,Not specified,24.686,4.4507,6,,1.816991,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,28.5228,2.609,6,,1.06512,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,,"non-English language, native speaker crossed-checked | Article URL: http://ppj.phypha.ir/article-1-805-en.html",se_from_reported_sd,24.686,se_from_reported_sd,4.4507,se_from_reported_sd,1.8169906663675155,24.686,28.5228,se_from_reported_sd,2.609,se_from_reported_sd,1.0651197898202187,28.5228,6.4,5.760000000000001,FALSE,FALSE,FALSE,FALSE,,,,not_reported,not_reported,,con003
arjunan_2023_stress,es013,ex006,con004,out009,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar rat,,not reported 160-180g,"early, mid",early_mid,day 1-10,10,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in central square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_cen,Con_cen,Egs_cen,con_egs_cen,Yes,Negative,reduced time spent in the central square indicated the fear and anxiety-like behavior,225.39,25.92,6,,10.581796,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,160.21,18.85,6,,7.69548,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,,,se_from_reported_sd,225.39,se_from_reported_sd,25.92,se_from_reported_sd,10.58179568882333,225.39,160.21,se_from_reported_sd,18.85,se_from_reported_sd,7.695480275243819,160.21,0.18,0.162,FALSE,FALSE,FALSE,FALSE,0,20000,10000,range,audible,,con004
arjunan_2023_stress,es014,ex006,con004,out010,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar rat,,not reported 160-180g,"early, mid",early_mid,day 1-10,10,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in peripheral square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_peri.png,Con_per,Egs_per,con_egs_per,No,Positive,reduced time spent in the central square indicated the fear and anxiety-like behavior,71.74,28.21,6,,11.516684,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,132.86,19.48,6,,7.952677,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,,,se_from_reported_sd,71.74,se_from_reported_sd,28.21,se_from_reported_sd,11.516684273985577,71.74,132.86,se_from_reported_sd,19.48,se_from_reported_sd,7.952676698236052,132.86,71.74,64.566,FALSE,FALSE,FALSE,FALSE,0,20000,10000,range,audible,,con004
arjunan_2023_stress,es015,ex007,con004,out009,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar rat,,not reported 160-180g,late,late,day 11-21,11,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in central square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_cen,Con_cen,Lgs_cen,con_lgs_cen,Yes,Negative,reduced time spent in the central square indicated the fear and anxiety-like behavior,225.39,25.92,6,,10.581796,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,124.08,11.78,6,,4.809165,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,,,se_from_reported_sd,225.39,se_from_reported_sd,25.92,se_from_reported_sd,10.58179568882333,225.39,124.08,se_from_reported_sd,11.78,se_from_reported_sd,4.809164861664306,124.08,0.18,0.162,FALSE,FALSE,FALSE,FALSE,0,20000,10000,range,audible,,con004
arjunan_2023_stress,es016,ex007,con004,out010,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar rat,,not reported 160-180g,late,late,day 11-21,11,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in peripheral square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_peri.png,Con_per,Lgs_per,con_lgs_per,No,Positive,reduced time spent in the central square indicated the fear and anxiety-like behavior,71.74,28.21,6,,11.516684,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,170.48,10.75,6,,4.388669,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,,,se_from_reported_sd,71.74,se_from_reported_sd,28.21,se_from_reported_sd,11.516684273985577,71.74,170.48,se_from_reported_sd,10.75,se_from_reported_sd,4.388669122486528,170.48,71.74,64.566,FALSE,FALSE,FALSE,FALSE,0,20000,10000,range,audible,,con004
arjunan_2023_stress,es017,ex008,con004,out009,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar rat,,not reported 160-180g,"early, mid, late",full_gestation,day 1-21,21,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in central square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_cen,Con_cen,Fgs_cen,con_fgs_cen,Yes,Negative,reduced time spent in the central square indicated the fear and anxiety-like behavior,225.39,25.92,6,,10.581796,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,93.46,11.78,6,,4.809165,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,,,se_from_reported_sd,225.39,se_from_reported_sd,25.92,se_from_reported_sd,10.58179568882333,225.39,93.46,se_from_reported_sd,11.78,se_from_reported_sd,4.809164861664306,93.46,0.18,0.162,FALSE,FALSE,FALSE,FALSE,0,20000,10000,range,audible,,con004
arjunan_2023_stress,es018,ex008,con004,out010,Yes,Corrected transcription,"3 experimental groups: Early gestational, late gestational and full-term gestational",,Impacts of Maternal Noise Exposure on Risk of Stillbirth and Oxidative Stress-Induced Neurobehavioral Changes in Offspring,10.3390/stresses3030037,Stresses,,Rattus norvegicus,albino rat,Wistar rat,,not reported 160-180g,"early, mid, late",full_gestation,day 1-21,21,Intermittent,4,h,White noise,Audible,100,"0-20,000",,Unclear,,,male,45,adolescent,,none,,Anxiety,Open Field Test (OFT),locomotion and emotional status,Time in peripheral square,Time,s,Not Reported,Figure 3B,arjunan_2023_stress_fig3B_peri.png,Con_per,Fgs_per,con_fgs_per,No,Positive,reduced time spent in the central square indicated the fear and anxiety-like behavior,71.74,28.21,6,,11.516684,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,202.72,12.09,6,,4.935722,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,,,se_from_reported_sd,71.74,se_from_reported_sd,28.21,se_from_reported_sd,11.516684273985577,71.74,202.72,se_from_reported_sd,12.09,se_from_reported_sd,4.935721831708104,202.72,71.74,64.566,FALSE,FALSE,FALSE,FALSE,0,20000,10000,range,audible,,con004
hadizadeh_2018_irjbamedsci,es019,ex009,con005,out011,Yes,Verified no change,One control and one stress group; male offspring only,,Probiotic supplementation improves the cognitive function and the anxiety-like behaviors in the stressed rats,10.22038/ijbms.2019.33956.8078,Iranian Journal of Basic Medical Sciences,,Rattus norvegicus,brown rat,Wistar rat,,not reported,late,late,third trimester,7,Intermittent,4,h,Traffic,Audible,95,,,Unclear,,The control: kept in the noise chamber for the same period of time without noise exposure,male,45,adolescent,,The CON and ST groups received drinking water as vehicle,,Anxiety,Elevated Plus Maze (EPM),,Entries into open arms (OAE),Percentage,%,Not Reported,Figure 2A,hadizadeh_2018_irjbamedsci_fig2A,CON_en,ST_en,CON_ST_en,Yes,Negative,declined the anxiety-like behavior where the number of open arm entries increased,54.98,7.67,6,3.13,3.13,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,19.51,3.07,6,1.25,1.25,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,,,author_reported_se,54.98,author_reported_se,7.67,author_reported_se,3.13,54.98,19.51,author_reported_se,3.07,author_reported_se,1.25,19.51,14.27,12.843,FALSE,FALSE,FALSE,FALSE,,,,not_reported,not_reported,,con005
hadizadeh_2018_irjbamedsci,es020,ex009,con005,out012,Yes,Verified no change,One control and one stress group; male offspring only,,Probiotic supplementation improves the cognitive function and the anxiety-like behaviors in the stressed rats,10.22038/ijbms.2019.33956.8078,Iranian Journal of Basic Medical Sciences,,Rattus norvegicus,brown rat,Wistar rat,,not reported,late,late,third trimester,7,Intermittent,4,h,Traffic,Audible,95,,,Unclear,,The control: kept in the noise chamber for the same period of time without noise exposure,male,45,adolescent,,The CON and ST groups received drinking water as vehicle,,Anxiety,Elevated Plus Maze (EPM),,Time in open arms (OAT),Percentage,%,Not Reported,Figure 2B,hadizadeh_2018_irjbamedsci_fig2B,CON_ti,ST_ti,CON_ST_ti,Yes,Negative,,41.56,2.9,6,1.18,1.18,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,17.52,4.35,6,1.78,1.78,Reported SEM; used unchanged for analysis,author_reported_se_se_reported,,,,,,,author_reported_se,41.56,author_reported_se,2.9,author_reported_se,1.18,41.56,17.52,author_reported_se,4.35,author_reported_se,1.78,17.52,16.92,15.228000000000002,FALSE,FALSE,FALSE,FALSE,,,,not_reported,not_reported,,con005
abramova_2024_devneur,es021,ex010,con006,out013,No,Verified no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Time in open arms (OAT),Time,s,Light Phase,Fig. 2. a,abramova_2024_devneur_fig2a,Con_f_oa,PS_f_oa,Con_PS_f_oa,Yes,Negative,,45.56,30.7,37,,5.047049,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,27.88,17.52,49,,2.502857,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,results presented as Med (Q1; Q3),,se_from_reported_sd,45.56,se_from_reported_sd,30.7,se_from_reported_sd,5.047048910274469,45.56,27.88,se_from_reported_sd,17.52,se_from_reported_sd,2.5028571428571427,27.88,25.42,22.878000000000004,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con006
abramova_2024_devneur,es022,ex011,con007,out013,No,Verified no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Time in open arms (OAT),Time,s,Light Phase,Fig. 2. a,abramova_2024_devneur_fig2a,Con_m_oa,PS_m_oa,Con_PS_m_oa,Yes,Negative,,53.82,29.51,35,,4.9881,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,38.35,24.99,44,,3.767384,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,results presented as Med (Q1; Q3),,se_from_reported_sd,53.82,se_from_reported_sd,29.51,se_from_reported_sd,4.988100411407705,53.82,38.35,se_from_reported_sd,24.99,se_from_reported_sd,3.7673842504991564,38.35,25.42,22.878000000000004,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con007
abramova_2024_devneur,es023,ex010,con006,out014,No,Verified no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups | Head-dipping,Head-dipping,Count,Count,Light Phase,Fig. 2. b,abramova_2024_devneur_fig2b,Con_f_hd,PS_f_hd,Con_PS_f_hd,Yes,Negative,,10.2,5.76,37,,0.946938,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,4.46,3.09,49,,0.441429,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,results presented as Med (Q1; Q3),,se_from_reported_sd,10.2,se_from_reported_sd,5.76,se_from_reported_sd,0.946938166878858,10.2,4.46,se_from_reported_sd,3.09,se_from_reported_sd,0.4414285714285714,4.46,4.46,4.014,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con006
abramova_2024_devneur,es024,ex011,con007,out014,No,Verified no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups | Head-dipping,Head-dipping,Count,Count,Light Phase,Fig. 2. b,abramova_2024_devneur_fig2b,Con_m_hd,PS_m_hd,Con_PS_m_hd,Yes,Negative,,11.55,6.92,35,,1.169693,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,8.55,5.26,44,,0.792975,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,results presented as Med (Q1; Q3),,se_from_reported_sd,11.55,se_from_reported_sd,6.92,se_from_reported_sd,1.169693488544267,11.55,8.55,se_from_reported_sd,5.26,se_from_reported_sd,0.7929748362395183,8.55,4.46,4.014,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con007
abramova_2024_devneur,es025,ex010,con006,out015,No,Verified no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Total freezing time,Time,s,Light Phase,Fig. 2. c,abramova_2024_devneur_fig2c,Con_f_fr,PS_f_fr,Con_PS_f_fr,No,Positive,,2.59,3.45,37,,0.567177,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,20.84,19.55,49,,2.792857,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,results presented as Med (Q1; Q3),,se_from_reported_sd,2.59,se_from_reported_sd,3.45,se_from_reported_sd,0.5671765062034827,2.59,20.84,se_from_reported_sd,19.55,se_from_reported_sd,2.792857142857143,20.84,1.13695,1.023255,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con006
abramova_2024_devneur,es026,ex011,con007,out015,No,Verified no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Total freezing time,Time,s,Light Phase,Fig. 2. c,abramova_2024_devneur_fig2c,Con_m_fr,PS_m_fr,Con_PS_m_fr,No,Positive,,1.23,2.02,35,,0.341442,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,3.27,3.72,44,,0.560811,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,results presented as Med (Q1; Q3),,se_from_reported_sd,1.23,se_from_reported_sd,2.02,se_from_reported_sd,0.3414423189103207,1.23,3.27,se_from_reported_sd,3.72,se_from_reported_sd,0.5608111009146404,3.27,1.13695,1.023255,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con007
abramova_2024_devneur,es027,ex010,con006,out016,No,Verified no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Total grooming time,Time,s,Light Phase,Fig. 2. d,abramova_2024_devneur_fig2d,Con_f_gd,PS_f_gd,Con_PS_f_gd,No,Positive,,22.57,14.12,37,,2.321314,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,30.57,22.63,49,,3.232857,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,results presented as Med (Q1; Q3),,se_from_reported_sd,22.57,se_from_reported_sd,14.12,se_from_reported_sd,2.321313700751645,22.57,30.57,se_from_reported_sd,22.63,se_from_reported_sd,3.2328571428571427,30.57,22.57,20.313000000000002,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con006
abramova_2024_devneur,es028,ex011,con007,out016,No,Verified no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Total grooming time,Time,s,Light Phase,Fig. 2. d,abramova_2024_devneur_fig2d,Con_m_gd,PS_m_gd,Con_PS_m_gd,No,Positive,,28.31,19.54,35,,3.302863,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,48.4,27.76,44,,4.184977,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,results presented as Med (Q1; Q3),,se_from_reported_sd,28.31,se_from_reported_sd,19.54,se_from_reported_sd,3.302862827479043,28.31,48.4,se_from_reported_sd,27.76,se_from_reported_sd,4.18497746273936,48.4,22.57,20.313000000000002,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con007
abramova_2024_devneur,es029,ex010,con006,out017,No,Verified no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",female,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Mean grooming duration,Time,s,Light Phase,Fig. 2. e,abramova_2024_devneur_fig2e,Con_f_mg,PS_f_mg,Con_PS_f_mg,No,Positive,,6.97,3.61,37,,0.59348,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,7.61,4.63,49,,0.661429,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,results presented as Med (Q1; Q3),,se_from_reported_sd,6.97,se_from_reported_sd,3.61,se_from_reported_sd,0.5934803441723399,6.97,7.61,se_from_reported_sd,4.63,se_from_reported_sd,0.6614285714285714,7.61,6.4,5.760000000000001,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con006
abramova_2024_devneur,es030,ex011,con007,out017,No,Verified no change,"one control, one treatment for females and males",,Ultrasound-Induced Prenatal Stress: New Possibilities for Modeling Mental Disorders,10.1159/000534687,Developmental Neuroscience,,Rattus norvegicus,brown rat,Wistar rat,16,3 months,"early, mid, late",full_gestation,permanently during the whole period of gestation (21 days),21,Continuous,24,Expossed to continuous variable frequencies,Ultrasound,Ultrasound,50,"20,000-45,000",,Ambient sound,,"No noise, standars housing conditions",male,70,adolescent,,none,,Anxiety,Elevated Plus Maze (EPM),They divided in two groups,Mean grooming duration,Time,s,Light Phase,Fig. 2. e,abramova_2024_devneur_fig2e,Con_m_mg,PS_m_mg,Con_PS_m_mg,No,Positive,,7.13,4.67,35,,0.789374,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,12.15,7.17,44,,1.080918,SD / sqrt(n); derived for analysis from the extracted SD and sample size,se_from_reported_sd_se_computed_sd_over_sqrt_n,,,,,results presented as Med (Q1; Q3),,se_from_reported_sd,7.13,se_from_reported_sd,4.67,se_from_reported_sd,0.7893740739164344,7.13,12.15,se_from_reported_sd,7.17,se_from_reported_sd,1.0809181703112827,12.15,6.4,5.760000000000001,FALSE,FALSE,FALSE,FALSE,20000,45000,32500,range,mixed_or_boundary,16,con007
