study_id,ex_id,con_id,out_id,es_id,shared_control,id_notes,title,doi,publish_in,outcome_id_notes,sp_latin,sp_common,strain,dam_age,dam_age_notes,gest_stage_ex,gest_stage_ex_notes,exposure_span_d,exposure_type,exposure_session_duration_h,ex_session_duration_notes,noise_type,noise_type_2,loudness_dB,frequency_Hz,control_conditions,control_loudness,control_notes,offspring_sex,offspring_age_d,offspring_age_notes,experimental_procedures,experimental_procedures_notes,outcome_type,assay_type,assay_type_notes,measurement_variable,data_type,data_units,measurement_timing,data_source,data_file,c_a_id,ex_a_id,comparison,comparison_structure,higher_better,higher_better_notes,higher_better_notes,c_mean,c_sd,c_n,c_se,c_ci,ex_mean,ex_sd,ex_n,ex_se,ex_ci,stat_comment,general_comment,c_median,c_q1,c_q3,ex_median,ex_q1,ex_q3,checked_ML,checked_ML_comments,,corrections_notes_AL
whitlow_1978_thesis,ex022,con018,out058,es113,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_1_sq,HLN_1_sq,C_HLN_1_sq,Dependent,Yes,Negative,,45.7671,6.7651,20,,,60.8719,7.802,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con018,out058,es114,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_2_sq,HN_2_sq,C_HN_2_sq,Dependent,Yes,Negative,,31.7366,5.6335,20,,,42.8005,6.5422,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con018,out058,es115,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_2_sq,HLN_2_sq,C_HLN_2_sq,Dependent,Yes,Negative,,31.7366,5.6335,20,,,36.8824,6.0731,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con018,out058,es116,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_3_sq,HN_3_sq,C_HN_3_sq,Dependent,Yes,Negative,,19.1201,4.3726,20,,,26.7371,5.1708,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con018,out058,es117,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Sections crossed,Count,Count,Not reported,Figure 2,whitlow_1978_thesis_fig2,C_3_sq,HLN_3_sq,C_HLN_3_sq,Dependent,Yes,Negative,,19.1201,4.3726,20,,,15.7464,3.9682,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con018,out059,es118,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_1_gr,HN_1_gr,C_HN_1_gr,Dependent,No,Positive,,4.0526,2.0131,20,,,3.6809,1.9186,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con018,out059,es119,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_1_gr,HLN_1_gr,C_HLN_1_gr,Dependent,No,Positive,,4.0526,2.0131,20,,,3.708,1.9256,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con018,out059,es120,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_2_gr,HN_2_gr,C_HN_2_gr,Dependent,No,Positive,,3.5127,1.8742,20,,,5.6705,2.3813,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con018,out059,es121,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_2_gr,HLN_2_gr,C_HLN_2_gr,Dependent,No,Positive,,3.5127,1.8742,20,,,4.8023,2.1914,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con018,out059,es122,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_3_gr,HN_3_gr,C_HN_3_gr,Dependent,No,Positive,,3.8478,1.9616,20,,,3.6899,1.9209,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con018,out059,es123,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Grooming frequency,Count,Count,Not reported,Figure 4,whitlow_1978_thesis_fig4,C_3_gr,HLN_3_gr,C_HLN_3_gr,Dependent,No,Positive,,3.8478,1.9616,20,,,3.0749,1.7535,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con018,out060,es124,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,Count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,C_1_de,HN_1_de,C_HN_1_de,Dependent,No,Positive,,2.3849,1.5443,20,,,2.3777,1.542,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con018,out060,es125,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,25,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,Count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,C_1_de,HLN_1_de,C_HLN_1_de,Dependent,No,Positive,,2.3849,1.5443,20,,,2.0226,1.4222,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con018,out060,es126,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,Count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,C_2_de,HN_2_de,C_HN_2_de,Dependent,No,Positive,,1.5268,1.2357,20,,,1.9827,1.4081,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con018,out060,es127,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,Count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,C_2_de,HLN_2_de,C_HLN_2_de,Dependent,No,Positive,,1.5268,1.2357,20,,,1.8311,1.3532,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex021,con018,out060,es128,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,85,2500,Unclear,,undisturbed controls,male,27,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,Count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,C_3_de,HN_3_de,C_HN_3_de,Dependent,No,Positive,,2.775,1.6658,20,,,2.5731,1.6041,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
whitlow_1978_thesis,ex022,con018,out060,es129,Yes,"They had two experimental groups, 65dB and 85dB, they did 3 trials, one per day of the OFT",THE EFFECT OF SOUND STIMULATION DURING GESTATION  ON THE BEHAVIOR OF RAT OFFSPRING,,Thesis,,Rattus norvegicus,hooded rat,Lister rat,,not reported,"mid, late",day 12-19,8,Intermitent,0.005,18 seconds per day. It was a tone,White noise,Audible,65,2500,Unclear,,undisturbed controls,male,26,,Cross-Fostered,,Anxiety,Open Field Test (OFT),"Circular open-field, duration 3 minutes and repeated in 3 consecutive days",Defecation amount,Count,Count,Not reported,Figure 5,whitlow_1978_thesis_fig5,C_3_de,HLN_3_de,C_HLN_3_de,Dependent,No,Positive,,2.775,1.6658,20,,,2.8604,1.6913,20,,,"Figure only showed mean, imputated sd=SQRT(mean) as are counts in a certain tine","The author stated ""hooded rat,"" we assumed ""lister rat"". ""Foster mothers with no noise exposure. We also used the HNoN control, which were manipulated the same way as the noise treatment, but no noise..."". In the pilot they used a ""2 . 5 KHz tone of 3 second duration at  an intensity of 85 dB (re 20 4 N/m~)."" so we assumed they used the same for the actual experiment",,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out061,es130,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,The loudness was inferred using ,Anxiety,Open Field Test (OFT),,Sections crossed,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-sq,US-m-g1-sq,KO_US_m_sq,Independent,Yes,Negative,,51.375,16.8263,8,18.1638,,56.2632,26.4614,19,6.0707,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out061,es131,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Open Field Test (OFT),squares crossed,Sections crossed,Count,Count,Light phase,raw data,abramova_2020_genpath,CO-f-sq,US-f-g1-sq,CO_US_f_sq,Independent,Yes,Negative,,65.5,17.0042,8,23.1577,,59.625,19.4418,16,14.9063,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out062,es132,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-rea,US-m-g1-rea,KO_US_m_rea,Independent,Yes,Negative,,23.625,6.7387,8,8.3527,,23.5789,11.057,19,2.5367,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out062,es133,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Open Field Test (OFT),,Rearing frequency,Count,Count,Light phase,raw data,abramova_2020_genpath,CO-f-rea,US-f-g1-rea,CO_US_f_rea,Independent,Yes,Negative,,28.125,6.4683,8,9.9437,,28.1875,8.9086,16,7.0469,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out063,es134,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),Count,Count,Light phase,raw data,abramova_2020_genpath,KO-m-cen,US-m-g1-cen,KO_US_m_cen,Independent,Yes,Negative,,1.875,2.997,8,0.6629,,1.8421,1.4245,19,0.3268,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out063,es135,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Open Field Test (OFT),,Center entries (crossing),Count,Count,Light phase,raw data,abramova_2020_genpath,CO-f-cen,US-f-g1-cen,CO_US_f_cen,Independent,Yes,Negative,,2.75,1.8323,8,0.9723,,1.25,0.9309,16,0.3125,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex023,con019,out064,es136,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",male,90,3 months,none,,Anxiety,Open Field Test (OFT),,Total grooming time,Time,s,Light phase,raw data,abramova_2020_genpath,KO-m-grt,US-m-g1-grt,KO_US_m_grt,Independent,No,Positive,,12.5038,11.0261,8,4.4207,,33.2405,19.9724,19,4.582,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
abramova_2020_genpath,ex024,con020,out064,es137,No,"They had one level of exposure, and two experimental groups, female and males, and one control per group",Social and Cognitive Impairments in Rat Offspring after Ultrasound-Induced Prenatal Stress,10.1007/s10517-020-04790-0,General Pathology and Pathophysiology,Only one assay ,Rattus norvegicus,albino lab rat,Sprague-Dawley,,not reported,"early, mid, late",all gestation,21,Continuous,24,Expossed to continuous variable frequencies ,Ultrasound,Ultrasound,50,"20,000-45,000",Ambient sound,,"""under normal conditions without ultrasound""",female,90,3 months,none,,Anxiety,Open Field Test (OFT),,Total grooming time,Time,s,Light phase,raw data,abramova_2020_genpath,CO-f-grt,US-f-g1-grt,CO_US_f_grt,Independent,No,Positive,,13.8713,13.5053,8,4.9042,,17.125,12.2961,16,4.2813,,Extracted all from raw data,Data  provided by Abramova on request,,,,,,,yes,adjust comments text,,
