"filename","variable","group_id","mean","sd","n","r","se","error_type","plot_type"
"hassanvand_2012_phyphar_Figure2.png","Number of Behaviour (Count/10min)","Exp_loco",30.8290155440415,2.07253886010363,6,NA,0.846110446557232,"sd","mean_error"
"hassanvand_2012_phyphar_Figure2.png","Number of Behaviour (Count/10min)","Control_sniff",44.0038840535291,2.18311857863304,6,NA,0.891254427606838,"sd","mean_error"
"hassanvand_2012_phyphar_Figure2.png","Number of Behaviour (Count/10min)","Control_rear",15.4576856649396,1.20898100172711,6,NA,0.493564427158383,"sd","mean_error"
"hassanvand_2012_phyphar_Figure2.png","Number of Behaviour (Count/10min)","Exp_sniff",38.3419689119171,2.76338514680482,6,NA,1.1281472620763,"sd","mean_error"
"nishio_2006_intjdevlneur_fig2a.png","Time in open arms %","pre_n_m_oat",27.1584699453552,13.8074142872938,5,NA,6.17486338797814,"se","mean_error"
"nishio_2006_intjdevlneur_fig2a.png","Time in open arms %","pre_so_m_oat",24.1530054644809,7.94231795286808,5,NA,3.551912568306,"se","mean_error"
"nishio_2006_intjdevlneur_fig2a.png","Time in open arms %","pre_N_f_oat",18.6885245901639,6.84261239016331,5,NA,3.06010928961749,"se","mean_error"
"nishio_2006_intjdevlneur_fig2a.png","Time in open arms %","pre_so_f_oat",29.2349726775956,13.8074142872938,5,NA,6.17486338797814,"se","mean_error"
"nishio_2006_intjdevlneur_fig2b.png","Entries open arms %","pre_n_m_oae",39.6132596685083,9.63609404668419,5,NA,4.30939226519337,"se","mean_error"
"nishio_2006_intjdevlneur_fig2b.png","Entries open arms %","pre_so_m_oae",46.6574585635359,7.78299903770646,5,NA,3.48066298342542,"se","mean_error"
"nishio_2006_intjdevlneur_fig2b.png","Entries open arms %","pre_n_f_oae",33.0662983425414,7.59768953680868,5,NA,3.39779005524862,"se","mean_error"
"nishio_2006_intjdevlneur_fig2b.png","Entries open arms %","pre_so_f_oae",42.0994475138121,14.8247600718218,5,NA,6.62983425414364,"se","mean_error"
"nishio_2006_intjdevlneur_fig2c.png","Closed Arm Entries","pre_n_m_cae",3.97368421052632,1.70647293019721,5,NA,0.763157894736842,"se","mean_error"
"nishio_2006_intjdevlneur_fig2c.png","Closed Arm Entries","pre_so_m_cae",3.57894736842105,1.17687788289463,5,NA,0.526315789473685,"se","mean_error"
